AS65_0,G88890,PNP_Main_450,GupDM_HAJ,SID258_4M,HD-21,EGAR00001421023_9002000001488665,SAMEA7045910,EGAR00001421109_9002000001528680,SID8383f34a-7ae6-11e9-a106-68b59976a384,wHAXPI034459-60,G88820,SAMEA7045893,SAMEA7045198,PNP_Main_571,MH0122,G88968,SID9a888218-7ae6-11e9-a106-68b59976a384,SID5468-3,PNP_Main_508,G69185,EGAR00001420383_9002000001290653,EGAR00001420755_9002000001419730,b9169706-7ae6-11e9-a106-68b59976a384,MSMA26DG,dea84d70-7ae6-11e9-a106-68b59976a384,YEZ_N-26,SID157_12M,SID5454-4,SAMEA7045629,wHAXPI034465-71,EGAR00001420948_9002000001465778,SAMEA7045355,G88876,G80606,EGAR00001421205_9002000001572920,b0cbb25c-7ae6-11e9-a106-68b59976a384,GupDM_HCY,PNP_Main_575,wHAXPI032801-32,EGAR00001420170_9002000001208331,SID6f42328e-7ae6-11e9-a106-68b59976a384,SAMEA7045138,PNP_Main_374,HSM67VEU,EGAR00001420885_9002000001451692,SAMEA7045315,PNP_Validation_65,SAMEA7041172,f8f2bfd0-7ae6-11e9-a106-68b59976a384,Travel060,MSM79HCR,MH0018,EGAR00001420788_9002000001426789,EGAR00001421200_9002000001569080,P15E0,G80351,MH0149,G78738,EGAR00001420312_9002000001263816,G78687,e9ff4638-7ae6-11e9-a106-68b59976a384,wHAXPI032660-40,MH0179,MH0052,SAMEA104142122,G88836,SAMEA7041198,b501148e-7ae6-11e9-a106-68b59976a384,G88809,PNP_Main_319,EGAR00001421213_9002000001577190,SAMEA7041136,G69153,EGAR00001420700_9002000001404594,AS68_24,EGAR00001420215_9002000001227800,MH0090,G88972,G89061,SID5461-2,SAMEA7045785,SAMEA7045108,ESS-0268,G88815,SID82edf4b2-7ae6-11e9-a106-68b59976a384,SAMEA104142351,AS58_24,EGAR00001420587_9002000001377630,EGAR00001420934_9002000001462687,G80440,SAMEA7045471,DHAK_HCT,EGAR00001420965_9002000001472585,EGAR00001420640_9002000001391235,HSM7J4KC,EGAR00001420596_9002000001380210,PNP_Main_588,EGAR00001420156_9002000001202507,abfa3a3c-7ae6-11e9-a106-68b59976a384,A19_01_1FE,A15_02_1FE,A58_01_1FE,V50_02_1FE,A42_02_1FE,A10_02_1FE,A40_02_1FE,A70_03_1FE,A83_02_1FE,KHG_7,A19_03_1FE,A01_02_1FE,A10_01_1FE,A81_03_1FE,A66_02_1FE,A90_03_1FE,A34_02_1FE,V32_02_2FE,A39_02_1FE,TZ_91827,TZ_83893,A05_01_1FE,A62_03_1FE,A62_01_1FE,V19_02_2FE,JAS_3,V50_01_2FE,JAS_9,A23_01_1FE,A47_02_1FE,A85_01_1FE,LDK_2,TZ_83985,JAS_8,V19_01_2FE,A29_01_1FE,TZ_83788,A72_02_1FE,TZ_65172,TZ_10742,A55_02_1FE,KHG_10,A44_01_1FE,TZ_65642,A73_02_1FE,A43_02_1FE,TZ_42041,JAS_1,TZ_24827,TZ_40311,JAS_10,A54_02_1FE,A07_01_1FE,TZ_90808,LDK_3,TZ_70090,TZ_16581,A04_01_1FE,V50_01_1FE,A91_02_1FE,TZ_67706,A08_01_1FE,V31_01_2FE,TZ_73414,TZ_99300,TZ_14139,A94_03_1FE,A36_02_1FE,LDK_9,A09_02_1FE,V30_01_1FE,V53_02_1FE,TZ_60579,A79_02_1FE,A55_01_1FE,V06_02_1FE,A56_01_1FE,KHG_3,A49_01_1FE,TZ_27689,A70_01_1FE,LDK_6,A32_01_1FE,A03_01_1FE,TZ_41014,A24_04_1FE,A36_01_1FE,A81_01_1FE,A93_01_1FE,V48_03_2FE,A39_01_1FE,A82_02_1FE,A95_01_1FE,V12_01_2FE,A67_01_1FE,A94_02_1FE,A24_02_1FE,LDK_4,TZ_83627,V54_01_1FE
0.59468,1.65609,1.01475,0.01048,0,0.37137,3.3606,0.88246,2.0404,0,1.13727,2.10061,2.97072,0.76238,0.54758,0.78405,5.38301,0,0.12338,0.22309,0.72111,3.83982,17.59061,0,0.14171,0,0.01988,3.2e-4,3.27785,2.23667,0.03327,2.19524,2.64804,2.93236,0,2.04425,0,0,4.29279,0.13274,8.15563,0,2.85381,1.04537,0.30388,3.52293,1.70018,1.9995,0,0,3.85713,0.14439,0.05718,9.95243,5.0647,0.76795,0.45489,1.42109,1.98686,12.18001,2.13277,0,1.54911,0,0.7707,0.07882,4.80805,0,0,1.91361,0.57061,1.84975,1.76551,0,3.56093,0.3739,3.38661,0.68659,6.95978,6.26459,3.58577,3.12122,2.1198,0.67542,0.22829,0,0.52436,0.08317,9.57225,9.58658,0.12342,0.91519,0.10829,5.90271,1.163,0.16506,3.106,1.28171,5.23372,0,0.01715,0.02311,0.03948,0.05054,0.11496,0,0.00464,0.69263,0.45512,0.28784,0,0,0,0.20893,0.04484,1.20693,0,0,0.08423,0.70585,0.49535,0,0,0.04157,0.09286,0.26248,0.26099,0.86831,0,0.04346,0.05413,0.07106,0.81554,2.51,0.05452,0.64493,0.61153,0.00596,2.96692,0.62958,0.0166,1.03604,0,0.13283,0.01522,0,0.09633,0.64163,1.29081,5.29954,0.13371,0.00592,1.08094,0.40449,0.02595,2.04919,0.93327,0.1129,0.1676,0.58801,1.63344,0.04774,0.0299,3.16893,0.40831,0.75782,0.01828,0,0.94744,0.00218,1.04334,0.0074400000000000004,2.89268,0.07568,0.15718,0,0.14796,0.21082,0,1.68146,0.01077,0.0764,0.1397,1.26995,1.80048,0.0205,0.04709,0.69331,0,0.00129,0.08885,0,0.03458,0.01124,0,0.08885,0.07576,0.19005,0.37715,1.2359
4.65654,1.31545,0.70758,4.49796,0,0.07804,0,11.99809,6.21336,0,4.52443,2.73951,0.01946,10.76911,9.73566,2.66349,2.90415,0,0,5.5125,0,3.37127,0.20694,0,7.5392,0,15.40944,0.02347,0.00672,3.42705,0.02649,0.0356,2.86903,3.22056,0,2.72954,0,4.80851,1.01039,4.76142,0.21961,0,0,0.44442,4.59752,0,5.05338,7.96807,6.23178,0,6.04349,5.41473,0.02889,2.11841,5.0634,5.14033,0,2.67994,0,0,5.51512,0,0.0111,0,6.09415,0.29514,4.66762,0,0,3.88961,0.9198,1.27522,2.37837,4.62036,0.80714,9.13527,0.59213,7.80697,5.98037,1.11337,0.25562,4.48965,6.51289,6.89742,0.90116,0,5.63957,1.07359,0.78307,0.13482,0,8.61398,0,3.58748,1.24238,0.79043,0,0,1.12796,0,0,0,0.06004,0.02921,0,0,0,0,0,0.01931,0,0,0,0.00893,0,0.01614,0,0,0,0,0,0,0,0,0,0,0,0.00359,0,0,0,0.01827,0,0.88977,0,1.54513,0,0,0,0,0.1816,2.47856,0,0,0,0.00383,0,0.01004,0,0,0,0,0.01157,0,0.00455,0,0,0,0,0,0,0.08481,0.00232,0,0,0,0.01683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025,0,0,0,0,0,0.01277,0,0,0,0,0,0,0,0.04733,0,0,0,0
0.6726,6.77855,0.34023,1.24698,0,0.08077,12.123,0.46199,4.90212,0,0.67786,1.76882,0,3.04758,1.46177,0.37309,2.58254,0,0.67486,0.18874,0,7.30384,4.26676,0,0.00273,0,0.03221,0.00219,8.2e-4,1.45717,0.50228,10.78813,0.62739,0.0036,0.00622,5.27929,0,0.22519,1.47629,0.72692,6.5824,0,0.70682,2.14994,0.07379,3.93366,1.45474,0.55741,0.68089,0,3.10733,0.00422,0.3251,10.38385,0.69803,0,0.34461,0.15588,0.00172,18.13308,0,0,1.05431,4.8e-4,0.23078,0.12164,1.36904,0.00129,0,0.78986,0.87751,7.93962,1.58906,0.42379,16.29513,2.0103,7.81497,0.54407,10.69796,5.48432,2.2163,1.58688,1.32229,0.39223,15.31538,2.52054,1.47395,13.30647,3.2059,7.67398,0.28975,2.03676,0.53074,6.19212,9.62193,0.04799,3.26726,0.23433,3.44957,0,4.34287,0.10664,0.52356,2.01558,20.60621,2.88355,0.83139,2.4749,16.05693,3.01615,8.51476,7.45014,0.70271,0.72806,8.73797,1.55863,19.27702,9.26238,1.06661,8.11561,9.38308,9.11012,3.70196,0.96025,3.58678,1.43213,1.65223,5.47991,13.37361,0.64105,3.09332,1.126,4.32606,2.24803,2.97401,14.78439,3.41726,2.15611,8.10686,6.90404,19.14822,4.7754200000000004,23.98201,3.30209,2.94744,0.10468,6.32294,2.199,8.10446,21.97512,0.99624,3.48544,8.44275,3.73554,0.41677,2.7961,6.47557,3.33548,15.53561,0.21294,6.76615,6.21762,1.71735,5.96459,10.10971,6.94826,0.17257,1.60669,1.75039,7.40702,5.99052,14.9027,5.63306,12.52875,0,4.43623,5.11842,1.92396,3.1736,3.02308,1.24355,0.41866,1.18356,10.56405,12.32201,7.69721,4.36789,2.66724,29.06475,16.65188,16.58049,11.89393,1.88886,0.15354,2.34713,4.15896,2.07686,1.40182,8.41173,4.42342
0.04072,2.78566,2.05685,0.02376,0,0,0.63783,0.06709,0.7325,0,0.35535,1.10343,0.28086,0.81874,0.23166,0.37388,2.25124,0,0.57736,0.27116,0,0.57937,3.31037,0,0,0,0.63288,0,0,2.0317,0.01247,2.90225,0.73607,1.00945,0,2.31528,0,0.13603,2.82256,0.02058,1.33907,0,0.38185,1.57999,0.01151,0.3593,1.23151,0.32251,0,0,1.09712,0.14668,0.1863,0.08588,0.72666,1.30544,0,0.38595,0,7.00904,0,0,0.14078,0,1.04027,0,1.15109,0,0,3.32583,0.06874,3.34212,0.59091,0,2.24688,0.75908,1.94304,0.42991,0.97706,0.01776,1.95206,1.46088,0.25682,0.23977,1.65534,0,0.28596,0.76539,2.16247,1.16236,0.06749,0.33923,0.00892,2.5474,0.66378,0.00513,2.0293,0.33006,4.04893,0,0.042659999999999997,0.26611,0.03245,0.06326,0,0.0301,0.08,0.02951,0.2082,0.35143,0.04922,0.00349,0.00457,0.03679,0.02772,0.6352,0,0.22528,0.09522,0.24831,2.22893,0.01387,0.10251,0.04539,0.19402,0.2134,0.05539,0.22007,0.13,0.01669,0.04164,0.11529,0.94042,0.10699,0.60117,0.31266,0.13263,0.05775,1.18829,1.1845,0.05395,0,2.00935,3.19966,0.01868,0.00283,1.06057,0.61256,0.38852,2.39644,0.08187,0.00412,1.02046,1.00767,0.01748,0.7058,7.71115,0.32795,0.08212,0.12572,3.12821,0.48329,0.03903,1.27052,2.88782,2.41982,0.00969,0.02728,0.13988,0,0.16129,0.04303,0.34007,0.00728,0.10298,0.72589,0.13634,0.12785,0.01986,2.6868,0.11912,0.05087,0.13643,0.16205,3.16631,0.00981,0.01612,0.21993,0.01226,0.59053,0,0,0.21478,0.08807,0.47838,0.18915,0.0071,0.13719,0.26053,0.39891
0,0,0.10399,0.5817,0,0.00906,0,0.02917,0.01784,0,0.31993,0,0,8.6e-4,0.17384,0,0,0,0,0.13015,0.005,0,0,0,0,0,0.1715,0,2.24363,0,0,0,0,0,0,0,0,0.28072,0.06326,0.47946,0,0,0,0.00317,0.05299,0,0.05845,0.01393,0.09934,0,0.76976,0,0.01636,0,0.01315,1.84247,0,0,0.00644,0,0,0,0.04357,0.76844,0.40184,0,0,0,0,0.06455,0,0,0.02879,0,0,0.28976,0,0.06409,0,0,0,0.007,0.01569,1.7377,0,0,0.03035,1.66609,0,0,0,0.02448,0,0.12608,0,0,0.01108,0.23562,0,0,0.02772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15985,0,0,0,0,0,0,0.88731,0,0.06188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06229,0,0,0,0,0,0.00135,0,0,0,0,0,0.13294,0,0,0,0,0,0.03004,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.34508,21.52451,0,0,0.43353,0.7331,0.82171,0.31754,0,0.19663,0.22398,2.52618,0.2368,0.87633,0.65299,1.84107,0,0.10421,0.11375,1.94978,0.63649,13.7777,0,0,0,0,0,6.22465,0.29923,0.00431,5.11041,0.25027,4.48696,0,0.22178,0,0,6.81115,0.1174,1.92506,0,0.67356,1.06002,0.08785,2.90856,0.24722,0.64699,0.39611,0,2.83451,0.2839,0.02984,2.72412,3.64675,0.01748,0.7029,0.71528,2.31089,2.33041,3.09565,3.77233,0.84712,1.38889,0.18935,1.64772,2.83804,3.203,0,0.86941,1.33091,0.4112,0.30566,1.6101,1.54183,0.0089,0.57319,0.38388,1.51264,7.92692,2.43627,0.9356,0.39816,0.37892,1.65964,0,0.29899,0,2.42021,0.73679,1.12067,1.10116,0,0.4995,0.76959,0.01615,1.85145,0.13137,4.7673,0,0,0.03668,0.18239,0.08055,0.09145,0.02913,7.3e-4,0,0.00967,0,0.03103,0.00478,0.05407,0,0.00837,0.05309,0,0,0.10292,2.03975,9.28432,0,0,0.00643,0.4068,0.07963,0.11063,0.15793,0,0,0.00548,0.01468,1.9225,1.10745,0.33214,0.35075,3.43165,9.9e-4,14.55146,6.48273,0.09983,3.86603,0.10457,4.73155,0.0608,0,19.50831,0.11341,1.84211,2.21272,0.68528,0.0868,0.01763,2.87079,0.06727,16.21607,7.85152,0.05034,0,1.30689,19.28374,0.14476,0.01479,12.0728,16.07598,3.34936,0,0.22397,0.26438,0,0.09987,0.0239,1.56286,0,0.0959,0.25079,0.22082,0.2228,0.20504,0.74609,0.404,0.0832,0.08684,1.19811,7.59785,0.09606,0.18345,0.07212,0.0094,0.14496,0.75902,0,0.03914,0.05637,0.05024,0.00188,0,0.41614,1.71576,0.03858
0,3.99756,6.55794,0,0,0.10324,1.21201,2.18749,1.63225,0,0.06119,1.28922,1.14927,1.94187,0.24513,0.29589,3.74551,0,0.56837,0.09859,0.03635,1.96133,4.29136,0,0,0,0,0,0.73829,0.58031,0.02994,3.07416,0.5688,3.65653,0,2.61605,0,0,2.15601,0.119,2.58735,0,1.34692,2.096,0.00662,2.76315,0.65053,0.5058,0.93817,0,0.74193,0.00494,0.03933,0.64021,3.11993,0.01111,0.34847,0.04036,0,6.66989,0,0,0.49122,0.4676,0.13109,0.02655,1.89862,0.23134,0,2.63434,0.77949,1.42028,0.56974,1.87536,3.42799,0,1.34316,0.22488,2.90749,2.13324,1.83091,1.15046,0.30198,0.40138,4.57965,0,0.39464,0,3.09451,2.97261,0.03871,0.4643,0,2.55621,2.22021,0,1.45889,0.03901,3.14666,0,0,0.02243,0.0899,0.58446,0.05928,0.4875,0.28411,0,0.08955,0.00942,0.53528,0,0.08397,0.13429,0.10157,0.36572,0,0,0.14054,0.57599,3.089,0,0,0.12819,2.1868,0.55126,0.03764,0.32015,0.00641,0.04047,0.06635,0.09338,1.11691,0.69812,0.58155,1.12767,0.18828,0.05135,3.43489,2.58286,0.33237,0.1678,0.23091,1.67564,0.06011,0,1.74267,1.30753,1.0332,1.96724,0.30978,0.03685,1.48417,0.36183,0.03856,2.06992,1.8064,0.33524,0.04817,0.25026,5.67905,0.75183,0.36127,3.78839,0.6132,1.58315,0.00216,0.27465,0.29107,0.02245,2.49753,0.56202,2.08901,0.1075,0.03982,5.92539,2.31798,0.6074,0.06127,2.61896,0.37977,0.06823,1.33658,0,2.30782,0.05807,0.10969,0.50138,0.1478,1.02693,1.57977,0.96207,0.12555,0.00761,1.02515,0.53382,0.48535,0.77062,0.93695,0.53541
0.01429,0.01218,0.02929,0,0,0.00248,0.0055,3.63611,1.84441,0,0.01438,0.22795,0,1.74502,14.33745,0,0.92266,0,0.02501,0.33813,0.01181,0.15201,0.01401,0,1.11171,0,3.73644,0,0.03602,1.36955,0,0.18369,0.17122,0,0,0.02628,0,0,0.00407,0.09151,0,0,0,0.03497,1.67342,0,0.5094,0.42539,0.00255,0,0.15513,0,0.00747,0.00231,0.03658,1.37668,0.36814,0.20569,0.00453,0,0.23398,0,0,0,0.01115,0.0716,0.50294,0,0.03344,0.14827,0.04113,0.03956,1.20319,0.58821,0.00793,0.26222,0.02132,3.54985,1.60873,0.00548,0.00989,0.30034,0.14033,1.62832,0.12877,0.03153,0.10019,0.61583,0.33638,0,0.30928,1.03313,0,0.42879,0.02814,0.00406,0.00324,0.2067,1.54053,0,0,0,0,0,0,0,0,0,0,0.00376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995,0,0
0.04791,4.09643,4.23125,0.02311,0,0.08726,5.62106,0.63519,2.02108,0,0.38502,1.63019,0,1.19124,0.13208,0.17671,5.10223,0,0.86228,0.29974,0,2.82344,2.80034,0,0,0,0.05817,0,0.82568,2.01303,0.22489,3.80347,0.69475,2.49567,0,1.08014,0,0,5.69935,0.11667,2.88661,0,1.62086,4.20655,0.05745,0.78219,1.68803,0.7385,0.21112,0,2.89208,0.00217,0.3804,4.65542,0.95895,0.05888,0,0.19597,0.76733,4.61387,0,0,0.19496,0,1.40136,0,3.1509,0,0,1.84132,0.80768,0.71652,0.50737,0.40457,3.03714,0.24048,6.78238,0.50941,2.30126,0,2.67505,0.66473,0.79059,0.10274,2.11869,0,1.10763,0.71792,3.94213,2.17475,0.09976,1.03148,0,1.6385,2.67686,0.06455,1.29203,0.03118,2.72482,0,0.11072,0.3738,0.09347,0.97441,0,4.61416,0.63713,0.02778,0.59021,0.43606,0.1704,0.0465,0.2528,0.96973,0.27584,1.76086,0.16962,0.32165,0.65847,1.25632,1.43427,1.76133,0.13696,0.65186,2.7214,0.67598,0.09202,0.80999,0.39398,0.03534,0.38754,0.23949,0.76061,1.79728,2.80015,3.46089,0.48512,2.39671,5.82404,1.23884,0.15061,3.06029,0.15837,0.49873,0.18248,0.16244,1.23582,1.17034,1.94971,1.56347,0.78553,0.61722,0.89808,0.24082,0.28326,1.24509,0.89668,1.6053,0.49195,0.53874,0.71502,0.80792,0.2782,1.93686,1.74818,1.82762,0.11127,1.34978,0.31872,0.03305,1.97016,0.03814,0.38673,0.11329,0.19299,1.23074,1.70175,0.84488,0.19154,3.28787,2.53206,0.22912,1.14214,4.49748,3.43391,0.16465,0.23286,3.09939,0.32698,1.17573,0.66699,0.09379,2.42571,0.49309,1.71398,5.25067,0.39659,0.64933,0.45232,2.26197
9.30167,3.25303,0.23057,0.01095,0,0.0034,0.88744,0,0.6185,24.41119,0.38582,2.49026,5.15403,1.06061,0.89784,1.16849,0.3539,0,0.15209,0.31714,1.50043,4.41338,2.52925,0,0,32.06759,0.18124,2.16327,0,0.43338,0.13355,3.86768,0,3.78868,75.66878,5.03854,0,0.03326,2.00453,0.08606,1.6004,76.99264,0,0.33905,0.02635,18.03504,1.21415,0.13085,0.94237,0,4.25559,0,0.04167,5.61724,0.00218,0.35226,0.55974,0.02067,53.89256,13.30642,2.95759,1.49613,0.49778,0.0694,0.13091,0.08462,1.51901,0.00486,0,7.31519,0.07827,3.07717,0.45544,0.97674,5.7058,0.25883,0.40605,0.47046,7.81062,2.48771,0.41082,0.41181,4.89366,0,9.14125,24.57216,0.02268,0.20126,0,9.18864,0.54748,0.54931,3.31695,0.00105,4.39781,0.00909,1.08799,0.23951,0.06338,86.27814,0,0,0,0,4.28824,0,0,0,8.13851,3.46964,1.20426,5.66558,0,0,1.47559,0.04845,0,0,0,0,0,0,0.08479,0,0,0.05948,0,3.22192,0,0,0.74857,0.38594,0,5.61382,0,1.83319,0,0,0,0,7.82017,6.90195,0,0,0,0,0,1.71378,0,0,1.7485,0,0,0,0.00272,0,0,0.0051,0,0.0099,0,0,0,0,0,0,0.17531,0.9069,3.77857,0.05536,0.11856,0.00204,0,0,0,0,0,1.60386,5.2e-4,0,0.03805,0.05493,0,1.22384,0,0.90599,0,0,0.00237,0,0,0.5815,0,0.0432,0,0,0,0.09529,0,0
0,0,0,0,0,0,0.0017,0,0,0,0,0,0,0.19928,0,0.09948,0,0,0.04801,0,0,0.01594,0,0,0,0,0,0,0,0.32742,0,0.02758,0.37719,0,0,0.15264,0,0,0,0.0014,0,0,0,0,0,0,0.62916,0,0,0,0.0267,0,0.71707,0,0,0.00264,0,0,0,0.00233,0,0,0,0,0,0,0,0,0,0,0.06169,0.06006,0.78133,0,0,0,0.85884,0.03557,0,0,0,0.03915,0.03498,0,0,0,0,0,0.08578,0.68824,0,0,0,0.01736,0.26305,0.01496,0,0,0,0,0,0,0,0.00494,0.12724,0,0,0,0.00101,0,0,0,0,0,0,0.02194,0.04359,0,0,0.86354,0.12314,0.10152,0.05546,0,0,0,0,0,1.55163,0,0,0,0,0,0.05616,0,0,0.03436,0,0,0.09638,0,0.44361,0.00807,0,0,0,0.01408,0,0,0,0,0,0,0,0,0,0.06897,0,0,0,0,0.02107,0,0,0,0.00578,0.00756,0,0.14946,0.01235,0.04224,0.4101,0.06394,0,0,0,0,0,0,0,0,0.02144,0,0,0,0.004,0,1.70062,0.44126,0,0.0447,0.12217,0,0,0,0.04908,0,0,0.09228
0.88254,5.83204,6.71569,4.85651,0,0.50272,10.66788,2.99438,3.38537,0,5.75529,4.16288,0.35458,2.68901,1.95003,12.7415,7.23615,0,5.91178,3.58321,4.97628,6.172,6.83669,0,44.43104,0,6.08952,0.01852,7.73104,13.26824,0.32751,7.04261,8.56478,3.17814,0,6.09594,0,1.10068,6.81962,1.70115,11.05607,0,5.45494,6.83841,9.09178,6.42618,7.49233,7.5583,7.51582,0,13.21646,4.0058,2.29451,7.70651,9.7309,2.16189,1.9159,5.33941,0.32299,2.6127,4.42952,5.43597,6.99693,3.25632,5.6115,1.16517,9.04497,0,0,6.86158,0.18108,7.6222,12.56925,2.60565,5.55127,4.96373,5.65209,7.03945,3.34557,3.99633,6.89211,10.94411,2.66128,4.14355,4.20287,0.1749,3.5498,7.50406,5.16668,8.7784,2.72657,1.67785,0,8.00818,6.42488,4.46055,5.14364,3.76067,3.94339,0,1.03486,0.02164,5.69086,4.07399,2.76727,4.70509,0.50913,1.11981,3.40595,3.77051,1.5217,5.74466,3.06943,8.44917,0.7029,7.20744,2.08373,1.41418,11.86135,2.5547,5.02735,1.48048,0.57793,0.52898,20.07005,2.05573,22.91503,7.34134,1.48598,0.41024,5.08455,1.48356,9.43286,13.44922,6.68221,1.85758,14.22535,3.97576,10.11059,4.178,5.4208,4.67894,3.36702,3.27822,0.46828,5.9798,4.66486,2.94963,10.2622,1.65318,2.13453,4.49905,20.5903,11.32013,1.52703,2.5899200000000002,6.20143,2.36855,2.72957,28.51277,4.13367,9.14866,7.64295,7.10684,8.60897,2.67862,17.68569,2.69096,2.22815,0.2254,10.36749,1.49187,5.36758,2.62923,9.60292,8.84801,17.77733,3.05954,6.69977,8.14336,5.42325,0.87734,7.36025,4.1337,9.65268,4.15402,6.94781,3.46392,2.19855,5.5901,1.96031,2.21229,1.86903,10.80633,19.60821,6.6635,4.4134,2.123,0.88782,1.76652
0.31577,0,0,0,0,0,0,0,0,0,0,0.0816,0,0,0,0,0,0,0,0,0.01914,0.37429,0,0,0.016,0,0,0.08581,0,0.18989,0,0.78196,0,0.22043,0,0.23956,0,0,0,0,0,0,0,0,0.01595,0,0,0,0,0,0,0.01321,0,0.27642,0,0.33446,0,0,0,0,0.03959,0,0.46614,0,0,0,0,0.00329,0,0,0,0,0.0322,0,0,0.01552,0,0,0.38736,0,0,0,0.03974,0,0,0,0,0,0,0,0,0.35994,0,0,0,0,0,0,0,0,0,0,1.84084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39441,0,0,0,0,1.60927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42005,0,0,0,0,0,0,0,0,0,0,0.57722,0,0,0,0,0,0,0,0,0.5729,0,0,0,0,0
0.08251,3.58267,0.96479,0,0,0.25313,0.49395,0.75044,0.9372,0,0.32176,0.15082,0,0.42969,0.1187,0.05072,2.98436,0,0.23844,0.15531,2.02762,0.74861,1.8736,0,0.04665,0,0.02602,0,2.97746,1.77617,0.19977,4.34876,1.32985,1.51766,0,0.75511,0,0,1.63537,0.017,5.78337,0,0.84036,3.65876,0.0786,0.21355,0.59062,0,2.2174,0,0.84589,0,0.30889,5.93762,0.78032,0.20754,0,0,6.80583,2.82671,0,0,0.49667,0,0.22698,0.32185,2.58742,0,0,1.05223,1.02068,0.27869,0.50678,0,1.73464,0.05929,1.34008,0.42836,1.91433,3.29023,1.05455,0.16423,0.65873,0.50306,2.13724,0,1.92129,0.1751,6.85486,1.32508,0,0,0,2.18557,0.10417,0.20623,1.11376,0.0297,0,0,0.34999,0.94804,0,1.17966,0,2.59599,1.06957,1.1336,1.51798,0.12047,1.93402,0.17284,0.43449,1.1729,0.14233,7.48714,0.46776,2.19422,0.01433,1.11046,9.83152,12.50185,0.06324,1.1337,1.08977,0.29239,2.21302,0.1719,0,0.39244,0.70383,0.27211,2.45904,1.38855,2.5619,1.84457,0.7656,1.18832,4.70572,8.90267,0.09498,0.56832,3.49114,17.38004,0.11245,0.13001,3.13271,1.39211,13.13964,23.80514,0.71092,1.94951,1.79421,2.73909,0.11549,1.52236,0.85892,1.54563,0.08203,2.09222,11.07841,4.4012,1.42866,16.66494,4.09629,29.79628,0.09538,0.9817,0.21923,0.0286,7.30563,0.31567,0.55614,0.68339,1.92095,0.60537,1.72478,0.62028,0.2936,8.68064,3.59189,0.28917,4.57623,0.08055,2.90755,0.15436,0.20485,8.06583,10.43142,0.76844,0.21611,0.82264,2.84985,0.09618,1.14512,11.38869,0.57956,1.17093,0.57425,5.36623
0.02481,0.2025,0.25221,0,0,0.05768,0.01948,0.0332,0.36941,0,0.03756,1.9364,1.3411,0.11894,0.00337,0.29691,0.19546,0,0.01345,0,0.47778,1.09687,3.35099,0,0.00302,0,0.00222,0,1.94534,1.15463,0.00716,0.31501,0.01634,6.70121,0,0.47504,0,0,0.83318,0.01607,0.77449,0,0.43456,0.11443,0.0037200000000000002,0.03891,0.1167,0.015,0.01284,0,0.20353,0.07225,0,3.37418,3.4165,0.00613,0.37995,0.44388,0.09701,1.21783,4.96701,3.13903,0.15648,2.84665,0.01129,0.01238,1.10484,0,0,0.59174,0.53849,0.04653,0.23526,4.0428,1.13297,0.01816,0.53244,0.03735,1.05748,4.46041,0.57713,0.37205,0.00171,0.51222,0.65593,0,0.25974,0,0.1036,0.23932,0.77018,0.42566,0,0.67102,0.1067,0,0.16963,0.01029,2.74935,0,0.07228,0.00164,0.49393,0.11111,0.37667,1.18376,0.40194,0.11667,0.07949,0.01276,0.01815,0.02625,0.28516,0.03428,0,0.65633,0.02661,0,0.00263,4.0056,0.12831,0,0,0.14385,0.10342,0.1055,1.44294,0.01362,0.11875,0.00677,0.01977,0.00517,0.84607,2.05604,0.42292,3.67224,0.11639,0.10114,0.96331,0.19178,0.14024,0.7643,0.16591,1.02883,0.34186,0.00634,0.06305,0.60775,0.86409,2.36229,0.24508,0.38942,0.05053,0.36079,0,1.19681,11.36061,0.28,0,0.23409,0.74569,0.08752,0.01725,1.82557,0.07061,0.75613,0,0.17354,0.05354,0.01006,0.02844,0.04616,0.50372,0.00241,0,0.07762,0.21891,0.22879,0,0.67456,0.01643,0.00483,0.12601,0.14247,1.48612,0.09386,0.23921,1.07628,0.12741,0.10858,0.06648,0,0.30686,0,0.10483,0.17158,0.06781,0.12309,0.1892,0.27421
